"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020"
"TRINI","TRINI","TRIN","","BB","9.000000","06/09/2025","9/30/2026","9/30/2029","0.490000","7.88%","","","64.65","Assetmanagement","","19.000000","","","","","","25.460000","","","","","","","24.660000","26.880000","24.050000","26.880000","25.070000","14.980000","12.500000","16.820000","14.260000","16.210000","10.230000","20.260000","0.968457","9.000000","","","0.464321","-0.260612","0.198400","-0.109394","0.050491","-0.075879","","","101.700465","3258.018478","81.955130","162.018358","51.915713","36.901992","","","53.777473","92.850712","66.110536","98.997511","75.913709","53.984156","",""
"TRTN PRA","TRTN-A","-","","","9.000000","06/09/2025","3/15/2024","NONE","0.530000","8.50%","26.490000","25.000000","-","-","","19.000000","","","","","","25.500000","0.500000","-0.990000","25.410000","25.670000","0.350000","-0.670000","23.960000","26.550000","23.960000","26.830000","25.080000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRTN PRB","TRTN-B","-","","","9.000000","06/09/2025","9/15/2024","NONE","0.500000","8.00%","26.630000","23.670000","-","-","","19.000000","","","","","","24.530000","0.860000","-2.100000","24.880000","25.150000","-1.390000","-2.450000","22.750000","25.700000","22.750000","25.950000","24.140000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRTN PRC","TRTN-C","-","","","9.000000","06/09/2025","12/15/2024","NONE","0.460000","7.38%","26.100000","22.320000","-","-","","19.000000","","","","","","22.990000","0.670000","-3.110000","23.760000","24.500000","-3.260000","-6.160000","21.930000","25.560000","21.930000","26.170000","22.630000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRTN PRF","TRTN-F","-","","","19.500000","05/30/2025","3/15/2030","NONE","0.480000","7.63%","","","-","-","","9.000000","","","","","","24.110000","","","","","","","23.200000","25.350000","23.200000","25.350000","23.680000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TVC","TVC","GOOGL","","","19.500000","07/28/2025","","6/1/2028","0.130000","2.13%","","","9990.00","-","","68.000000","","","","","","23.650000","","","23.370000","22.920000","1.210000","3.170000","22.530000","25.330000","21.000000","25.330000","23.620000","166.560000","140.530000","207.050000","167.630000","185.270000","67.580000","207.050000","1663.934400","19.500000","75.430000","53.410000","1.464635","-0.195557","0.185227","-0.195557","-0.006383","-0.100988","1.208140","2.118517","129.613030","3121.735223","80.419118","143.683121","47.751466","35.220096","979.597025","652.561874","68.262703","89.008587","64.890227","87.907363","69.904754","51.569276","35.411395","32.006752"
"TVE","TVE","GOOGL","","","8.000000","07/10/2025","","5/1/2029","0.140000","2.22%","","","9990.00","-","","50.000000","","","","","","23.280000","","","22.990000","22.490000","1.270000","3.490000","22.110000","25.300000","20.720000","25.300000","23.220000","166.560000","140.530000","207.050000","167.630000","185.270000","67.580000","207.050000","1663.934400","19.500000","75.430000","53.410000","1.464635","-0.195557","0.185227","-0.195557","-0.006383","-0.100988","1.208140","2.118517","129.613030","3121.735223","80.419118","143.683121","47.751466","35.220096","979.597025","652.561874","68.262703","89.008587","64.890227","87.907363","69.904754","51.569276","35.411395","32.006752"
"TWO PRA","TWO-A","TWO","NFF","","8.000000","07/10/2025","4/26/2027","NONE","0.510000","8.13%","","","103.74","Reit","","50.000000","","","","","","23.010000","","","24.110000","24.080000","-4.540000","-4.440000","21.520000","25.390000","18.850000","25.390000","22.780000","11.890000","10.160000","14.280000","11.560000","13.550000","9.830000","32.600000","1.233469","8.000000","","","0.209563","-0.635276","0.170276","-0.167367","0.028547","-0.122509","","","83.186733","1591.274283","78.553031","149.681800","50.308986","33.778485","","","44.169768","45.861525","63.407685","91.535690","73.595223","49.499401","",""
"TWO PRB","TWO-B","TWO","NFF","","8.000000","07/10/2025","7/27/2027","NONE","0.480000","7.63%","","","103.74","Reit","","50.000000","","","","","","22.840000","","","23.500000","23.600000","-2.820000","-3.230000","21.270000","25.430000","17.900000","25.430000","22.630000","11.890000","10.160000","14.280000","11.560000","13.550000","9.830000","32.600000","1.233469","8.000000","","","0.209563","-0.635276","0.170276","-0.167367","0.028547","-0.122509","","","83.186733","1591.274283","78.553031","149.681800","50.308986","33.778485","","","44.169768","45.861525","63.407685","91.535690","73.595223","49.499401","",""
"TWO PRC","TWO-C","TWO","FF","","8.000000","05/29/2025","1/27/2025","NONE","0.600000","7.25%","","","103.74","Reit","","8.000000","","","","","","24.170000","","","24.490000","24.400000","-1.300000","-0.950000","22.250000","25.200000","18.550000","25.200000","23.620000","11.890000","10.160000","14.280000","11.560000","13.550000","9.830000","32.600000","1.233469","8.000000","","","0.209563","-0.635276","0.170276","-0.167367","0.028547","-0.122509","","","83.186733","1591.274283","78.553031","149.681800","50.308986","33.778485","","","44.169768","45.861525","63.407685","91.535690","73.595223","49.499401","",""
"UCB PRI","UCB-I","UCB","","","8.000000","05/15/2025","9/15/2025","NONE","0.430000","6.88%","","","119.46","Regionalbank","","84.000000","","","","","","24.370000","","","24.650000","24.460000","-1.120000","-0.360000","23.500000","25.340000","18.380000","25.340000","24.340000","29.490000","22.930000","35.380000","33.130000","33.240000","15.730000","39.500000","3.522875","8.000000","","","0.874762","-0.253418","0.286088","-0.166478","-0.109870","-0.112816","","","116.983221","3290.023403","90.307721","149.870915","40.174261","34.427791","","","61.708461","93.753001","72.746382","91.650077","58.970945","50.431679","",""
"UMH PRD","UMH-D","UMH","","","12.500000","06/27/2025","1/22/2023","NONE","0.400000","6.38%","25.570000","20.850000","83.91","Reit","","37.000000","","","","","","22.190000","1.340000","-3.380000","22.440000","23.000000","-1.110000","-3.520000","20.990000","24.380000","19.830000","24.420000","21.950000","17.160000","14.720000","20.640000","19.290000","17.490000","11.540000","27.500000","1.439896","12.500000","16.360000","9.910000","0.487002","-0.376000","0.165761","-0.168605","-0.110420","-0.018868","0.048900","0.731584","102.838559","2744.699367","77.961045","149.418421","40.134013","40.720870","452.198717","351.222232","54.368087","78.379116","62.937372","91.376384","58.912867","59.467329","16.884888","17.688472"
"USB PRH","USB-H","USB","FLR","","8.000000","06/12/2025","4/15/2011","NONE","0.320000","3.50%","","","1557.99","Regionalbank","","22.000000","","","","","","21.000000","","","22.090000","21.890000","-4.930000","-4.070000","18.910000","24.000000","17.270000","24.000000","20.760000","44.790000","35.180000","53.980000","51.390000","47.120000","27.270000","63.570000","69.782372","8.000000","54.640000","32.570000","0.642464","-0.295422","0.273167","-0.170248","-0.128430","-0.049448","-0.180271","0.375192","109.494332","3103.159982","89.238879","149.068670","38.815360","38.672457","347.937157","273.788674","57.822101","88.484910","71.897224","91.164836","57.010068","56.526202","13.222376","14.009184"
"VLYPN","VLYPN","VLY","NFF","","8.000000","06/13/2025","9/30/2029","NONE","0.520000","8.25%","","","559.85","Regionalbank","","23.000000","","","","","","25.510000","","","","","","","23.750000","26.880000","23.750000","26.880000","25.120000","9.050000","6.470000","11.100000","10.250000","10.030000","6.380000","15.100000","5.066643","8.000000","10.820000","6.800000","0.418495","-0.400662","0.398764","-0.184685","-0.117073","-0.097707","-0.163586","0.330882","99.229730","2634.985967","98.085739","145.996638","39.646869","35.439864","355.527985","264.161516","52.495284","75.286054","78.925751","89.306704","58.209924","51.884820","13.489027","13.551745"
"VLYPO","VLYPO","VLY","FF","","8.000000","06/13/2025","9/30/2022","NONE","0.520000","5.50%","","","559.85","Regionalbank","","23.000000","","","","","","24.960000","","","24.860000","24.760000","0.420000","0.810000","22.730000","25.770000","19.610000","26.010000","24.570000","9.050000","6.470000","11.100000","10.250000","10.030000","6.380000","15.100000","5.066643","8.000000","10.820000","6.800000","0.418495","-0.400662","0.398764","-0.184685","-0.117073","-0.097707","-0.163586","0.330882","99.229730","2634.985967","98.085739","145.996638","39.646869","35.439864","355.527985","264.161516","52.495284","75.286054","78.925751","89.306704","58.209924","51.884820","13.489027","13.551745"
"VLYPP","VLYPP","VLY","NFF","","10.000000","05/27/2025","6/30/2025","NONE","0.390000","6.25%","","","559.85","Regionalbank","","6.000000","","","","","","25.130000","","","24.720000","23.990000","1.650000","4.760000","21.710000","25.680000","15.500000","25.680000","24.770000","9.050000","6.470000","11.100000","10.250000","10.030000","6.380000","15.100000","5.066643","8.000000","10.820000","6.800000","0.418495","-0.400662","0.398764","-0.184685","-0.117073","-0.097707","-0.163586","0.330882","99.229730","2634.985967","98.085739","145.996638","39.646869","35.439864","355.527985","264.161516","52.495284","75.286054","78.925751","89.306704","58.209924","51.884820","13.489027","13.551745"
"VOYA PRB","VOYA-B","VOYA","NFF","","8.000000","06/13/2025","9/15/2029","NONE","0.330000","5.35%","","","96.09","Financialconglomerates","","23.000000","","","","","","24.270000","","","24.180000","24.660000","0.390000","-1.570000","22.810000","26.630000","19.830000","26.630000","24.020000","69.330000","52.430000","84.300000","80.680000","74.600000","41.670000","84.300000","6.661920","8.000000","62.240000","31.930000","0.663787","-0.177580","0.322335","-0.177580","-0.140679","-0.070643","0.113914","1.171312","110.283218","3192.109858","93.082873","147.508478","37.918461","37.252701","481.777004","446.762165","58.231494","90.992603","74.951145","90.221147","55.715854","54.487706","17.923917","22.228092"
"WAL PRA","WAL-A","WAL","NFF","","10.000000","06/30/2025","9/30/2026","NONE","0.270000","4.25%","","","110.43","Regionalbank","","40.000000","","","","","","21.610000","","","21.910000","20.590000","-1.370000","4.950000","19.570000","23.000000","13.040000","23.000000","21.460000","77.330000","56.700000","98.100000","91.280000","93.000000","7.460000","124.930000","8.539552","10.000000","56.310000","26.330000","9.365952","-0.381013","0.363845","-0.211723","-0.152826","-0.168495","0.373291","1.936954","175.676632","2722.396716","95.923338","159.367072","37.029054","30.698165","599.780931","613.113566","92.167416","77.750356","77.207797","97.393869","54.432451","45.076655","22.069172","30.132349"
"WBS PRG","WBS-G","WBS","","","8.000000","06/13/2025","4/15/2018","NONE","0.410000","6.50%","25.240000","20.250000","168.44","Regionalbank","","23.000000","","","","","","23.980000","3.730000","-1.260000","23.410000","23.600000","2.410000","1.590000","21.260000","25.260000","18.120000","25.260000","23.670000","52.480000","39.330000","63.990000","60.490000","58.670000","23.670000","65.000000","8.839731","8.000000","46.680000","20.200000","1.217153","-0.192615","0.334350","-0.179872","-0.132419","-0.105505","0.124250","1.598020","125.063036","3133.249607","93.938801","147.020794","38.523296","34.917484","486.479536","539.473143","65.901482","89.333203","75.631151","89.926169","56.588623","51.134784","18.089108","26.633293"
"WCC PRA","WCC-A","WCC","NFF","","8.000000","05/28/2025","6/22/2025","NONE","0.660000","10.63%","","","48.81","Industrialdistribution","","7.000000","","","","","","25.500000","","","25.560000","25.910000","-0.230000","-1.590000","25.240000","26.480000","25.240000","27.390000","24.890000","171.190000","125.200000","216.170000","207.410000","197.020000","27.010000","216.170000","8.355784","8.000000","47.270000","17.640000","5.338023","-0.208077","0.367332","-0.208077","-0.174630","-0.131103","2.621536","8.704649","161.666462","3491.727910","96.147909","160.248669","35.432628","33.202804","1622.623862","2083.534142","84.896836","99.439495","77.386211","97.927107","52.128829","48.672833","57.999715","100.000000"
"WHFCL","WHFCL","WHF","","BB","8.000000","07/28/2025","9/15/2025","9/15/2028","0.490000","7.88%","","24.850000","23.24","Assetmanagement","","68.000000","","","","","","25.450000","0.600000","","25.340000","25.340000","0.440000","0.420000","25.010000","25.730000","24.540000","27.410000","25.330000","9.180000","8.430000","13.440000","10.490000","10.790000","8.430000","16.720000","0.213343","8.000000","14.000000","7.640000","0.088968","-0.450957","0.088968","-0.316964","-0.124881","-0.149212","-0.344286","0.201571","2.431819","2411.243175","2.431819","133.918112","39.075201","31.989791","341.647904","236.065900","2.261993","68.978252","2.931997","82.000954","57.385014","46.931181","13.001446","12.216770"
"WSBCP","WSBCP","WSBC","NFF","","8.000000","07/01/2025","11/15/2025","NONE","0.420000","6.75%","","","95.79","Regionalbank","","41.000000","","","","","","25.170000","","","25.180000","25.000000","-0.050000","0.690000","24.420000","25.600000","21.010000","25.600000","24.940000","32.070000","25.560000","37.360000","36.060000","36.690000","18.350000","41.370000","3.071985","8.000000","34.440000","20.840000","0.747684","-0.224801","0.254695","-0.141595","-0.110649","-0.125920","-0.068815","0.538868","113.165961","3417.330671","87.626934","155.165931","40.117245","33.550024","398.644040","309.350573","59.727493","97.342073","70.616589","94.852791","58.888671","49.171375","15.003613","15.698922"
"WTFCM","WTFCM","WTFC","NFF","","8.000000","07/01/2025","7/15/2025","NONE","0.410000","6.50%","","","66.87","Regionalbank","","41.000000","","","","","","25.100000","","","25.070000","24.870000","0.120000","0.930000","24.340000","25.500000","20.460000","25.500000","24.880000","122.050000","89.100000","142.040000","133.630000","130.800000","37.280000","142.040000","8.161484","8.000000","64.150000","30.620000","2.273873","-0.140735","0.369809","-0.140735","-0.086657","-0.066896","0.902572","2.985957","140.474138","3336.350940","96.306192","155.348997","41.873892","37.503720","840.578392","841.030972","73.899076","95.059077","77.511961","94.963519","61.423490","54.848121","30.527933","40.961940"
"WTFCP","WTFCP","WTFC","NFF","","8.000000","07/14/2025","7/15/2025","NONE","0.430000","6.88%","","","66.87","Regionalbank","","54.000000","","","","","","25.160000","","","25.160000","25.090000","0.010000","0.280000","24.680000","25.490000","22.470000","25.490000","24.990000","122.050000","89.100000","142.040000","133.630000","130.800000","37.280000","142.040000","8.161484","8.000000","64.150000","30.620000","2.273873","-0.140735","0.369809","-0.140735","-0.086657","-0.066896","0.902572","2.985957","140.474138","3336.350940","96.306192","155.348997","41.873892","37.503720","840.578392","841.030972","73.899076","95.059077","77.511961","94.963519","61.423490","54.848121","30.527933","40.961940"
"XFLT PRA","XFLT-A","XFLT","","","8.000000","06/30/2025","3/31/2023","3/31/2026","0.410000","6.50%","25.460000","24.540000","76.12","Cef","","40.000000","","","","","","25.140000","0.600000","-0.320000","25.120000","24.960000","0.100000","0.720000","24.610000","25.450000","24.210000","25.450000","24.910000","5.680000","4.760000","7.300000","6.900000","6.390000","4.760000","9.850000","0.432362","8.000000","8.260000","4.820000","0.193277","-0.423350","0.193277","-0.221918","-0.176812","-0.111111","-0.312349","0.178423","81.368954","2534.055285","81.368954","156.901752","35.272892","34.541985","359.810170","231.036643","43.226432","72.440596","65.644839","95.902710","51.898331","50.595639","13.639452","11.977803"
"XOMAO","XOMAO","XOMA","","","8.000000","06/30/2025","4/15/2022","NONE","0.520000","8.38%","25.300000","22.560000","11.95","Biotechnology","","40.000000","","","","","","25.300000","2.740000","0.000000","25.300000","25.330000","-0.000000","-0.110000","23.320000","25.870000","20.430000","25.870000","25.010000","27.480000","18.350000","35.000000","30.070000","25.060000","13.480000","46.320000","0.328386","8.000000","25.040000","15.460000","1.038576","-0.406736","0.497548","-0.214857","-0.086132","0.096568","0.097444","0.777490","121.174848","2607.967173","103.350590","158.609125","41.912319","48.453330","474.284044","361.196262","63.883707","74.524335","83.108494","96.935422","61.478940","70.569653","17.660704","18.162392"
