"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"GAINL","GAINL","GAIN","","BB","8.000000","07/15/2025","8/1/2025","8/1/2028","0.500000","8.00%","","25.070000","36.84","Assetmanagement","","55.000000","","","","","","25.460000","0.390000","","25.690000","25.750000","-0.900000","-1.130000","25.270000","26.660000","24.700000","27.130000","25.270000","14.910000","11.420000","14.920000","13.500000","13.800000","8.160000","17.150000","0.549284","8.000000","13.650000","7.720000","0.827206","-0.130612","0.305604","-0.000670","0.104444","0.080435","0.092308","0.931347","76.176471","78.244898","34.448336","89.939678","5.220898","3.988026","471.947232","394.624822","61.002069","96.176293","73.963799","16.132994","81.614110","69.017983","17.578616","19.750764","-0.000670","-0.130612","0.305604","0.827206","0.827206","13.758354","0.305604","29.308679","84.092288","0.080435","0.104444","0.184879","37.746420","33.029412","57.778662","33.401548","44.047988","33.950477","43.472778","84.049229","72.718979","<1B USD"
"GAINN","GAINN","GAIN","","BB","8.000000","07/11/2025","5/1/2023","5/1/2026","0.310000","5.00%","23.850000","23.230000","36.84","Assetmanagement","","51.000000","","","","","","24.970000","1.740000","1.120000","24.810000","24.550000","0.630000","1.710000","24.200000","25.280000","23.000000","25.280000","24.840000","14.910000","11.420000","14.920000","13.500000","13.800000","8.160000","17.150000","0.549284","8.000000","13.650000","7.720000","0.827206","-0.130612","0.305604","-0.000670","0.104444","0.080435","0.092308","0.931347","76.176471","78.244898","34.448336","89.939678","5.220898","3.988026","471.947232","394.624822","61.002069","96.176293","73.963799","16.132994","81.614110","69.017983","17.578616","19.750764","-0.000670","-0.130612","0.305604","0.827206","0.827206","13.758354","0.305604","29.308679","84.092288","0.080435","0.104444","0.184879","37.746420","33.029412","57.778662","33.401548","44.047988","33.950477","43.472778","84.049229","72.718979","<1B USD"
"GAINZ","GAINZ","GAIN","","BB","8.000000","07/11/2025","11/1/2023","11/1/2028","0.310000","4.75%","23.450000","21.850000","36.84","Assetmanagement","","51.000000","","","","","","23.100000","1.250000","-0.350000","23.110000","23.180000","-0.040000","-0.360000","22.210000","24.160000","21.380000","24.760000","22.970000","14.910000","11.420000","14.920000","13.500000","13.800000","8.160000","17.150000","0.549284","8.000000","13.650000","7.720000","0.827206","-0.130612","0.305604","-0.000670","0.104444","0.080435","0.092308","0.931347","76.176471","78.244898","34.448336","89.939678","5.220898","3.988026","471.947232","394.624822","61.002069","96.176293","73.963799","16.132994","81.614110","69.017983","17.578616","19.750764","-0.000670","-0.130612","0.305604","0.827206","0.827206","13.758354","0.305604","29.308679","84.092288","0.080435","0.104444","0.184879","37.746420","33.029412","57.778662","33.401548","44.047988","33.950477","43.472778","84.049229","72.718979","<1B USD"
"GAM PRB","GAM-B","GAM","","","8.000000","06/09/2025","9/24/2008","NONE","0.370000","5.95%","26.210000","24.280000","27.06","Cef","","19.000000","","","","","","24.990000","0.710000","-1.220000","24.970000","25.180000","0.070000","-0.760000","24.550000","26.240000","23.740000","26.240000","24.700000","53.360000","41.790000","55.440000","49.930000","52.460000","30.180000","55.440000","1.443922","8.000000","38.680000","24.750000","0.768058","-0.037518","0.276860","-0.037518","0.068696","0.017156","0.379524","1.155960","71.444665","86.623377","32.148839","86.623377","4.242719","2.290257","602.616914","443.426487","60.066174","1.730944","72.143704","16.759234","77.837168","62.932001","22.168795","22.069596","-0.037518","-0.037518","0.276860","0.768058","0.768058","13.482055","0.276860","27.347215","86.623377","0.017156","0.068696","0.085852","41.109805","33.029412","59.020524","43.924781","57.610354","46.679009","59.396446","80.772524","67.360006","<1B USD"
"GECCH","GECCH","GECC","","BB","8.000000","06/13/2025","12/30/2026","12/31/2029","0.500000","8.13%","","","11.54","Assetmanagement","","23.000000","","","","","","25.200000","","","","","","","24.380000","25.440000","24.380000","25.440000","24.830000","10.600000","8.870000","11.390000","10.130000","11.160000","7.510000","32.810000","0.122324","8.000000","","","0.411451","-0.676928","0.195039","-0.069359","0.046397","-0.050179","","","42.916112","29.076501","25.603157","83.757682","3.632542","0.483657","","","52.286457","40.637700","65.806269","17.280251","75.481158","56.455897","","","-0.069359","-0.676928","0.195039","0.411451","0.411451","11.816222","0.195039","21.763770","56.417092","-0.050179","0.046397","-0.003782","35.611620","33.029412","45.073384","0.000000","1.000000","0.000000","1.000000","78.728556","61.657514","<1B USD"
"GECCI","GECCI","GECC","","","8.000000","06/13/2025","4/30/2026","4/30/2029","0.530000","8.50%","","","11.54","Assetmanagement","","23.000000","","","","","","25.140000","","","25.170000","25.190000","-0.120000","-0.190000","24.750000","25.700000","24.670000","25.700000","24.750000","10.600000","8.870000","11.390000","10.130000","11.160000","7.510000","32.810000","0.122324","8.000000","","","0.411451","-0.676928","0.195039","-0.069359","0.046397","-0.050179","","","42.916112","29.076501","25.603157","83.757682","3.632542","0.483657","","","52.286457","40.637700","65.806269","17.280251","75.481158","56.455897","","","-0.069359","-0.676928","0.195039","0.411451","0.411451","11.816222","0.195039","21.763770","56.417092","-0.050179","0.046397","-0.003782","35.611620","33.029412","44.189593","0.000000","1.000000","0.000000","1.000000","78.728556","61.657514","<1B USD"
"GECCO","GECCO","GECC","","BB","8.000000","06/13/2025","6/30/2023","6/30/2026","0.360000","5.88%","24.750000","24.050000","11.54","Assetmanagement","","23.000000","","","","","","25.060000","1.010000","0.310000","25.130000","24.830000","-0.290000","0.910000","24.260000","26.550000","23.000000","26.550000","24.790000","10.600000","8.870000","11.390000","10.130000","11.160000","7.510000","32.810000","0.122324","8.000000","","","0.411451","-0.676928","0.195039","-0.069359","0.046397","-0.050179","","","42.916112","29.076501","25.603157","83.757682","3.632542","0.483657","","","52.286457","40.637700","65.806269","17.280251","75.481158","56.455897","","","-0.069359","-0.676928","0.195039","0.411451","0.411451","11.816222","0.195039","21.763770","56.417092","-0.050179","0.046397","-0.003782","35.611620","33.029412","45.073384","0.000000","1.000000","0.000000","1.000000","78.728556","61.657514","<1B USD"
"GECCZ","GECCZ","GECC","","BB","8.000000","06/13/2025","9/30/2025","9/30/2028","0.540000","8.75%","","24.640000","11.54","Assetmanagement","","","","","","","","","","","","","","","","","","","","10.600000","8.870000","11.390000","10.130000","11.160000","7.510000","32.810000","0.122324","8.000000","","","0.411451","-0.676928","0.195039","-0.069359","0.046397","-0.050179","","","42.916112","29.076501","25.603157","83.757682","3.632542","0.483657","","","52.286457","40.637700","65.806269","17.280251","75.481158","56.455897","","","-0.069359","-0.676928","0.195039","0.411451","0.411451","11.816222","0.195039","21.763770","56.417092","-0.050179","0.046397","-0.003782","35.611620","33.029412","45.073384","0.000000","1.000000","0.000000","1.000000","78.728556","61.657514","<1B USD"
"GLADZ","GLADZ","GLAD","","BB","8.000000","05/15/2025","9/1/2025","9/1/2028","0.480000","7.75%","","25.020000","22.33","Cef","","84.000000","","","","","","25.450000","0.430000","","25.540000","25.450000","-0.340000","0.020000","24.970000","25.980000","24.450000","25.980000","25.420000","27.270000","21.400000","30.430000","26.510000","29.250000","13.080000","30.430000","0.608939","8.000000","","","1.084862","-0.103845","0.274299","-0.103845","0.028668","-0.067692","","","90.000000","80.653960","31.943925","80.653960","3.147440","0.013782","","","64.437580","99.130522","71.973116","99.711689","73.608083","54.771537","","","-0.103845","-0.103845","0.274299","1.084862","1.084862","14.961956","0.274299","27.172424","80.653960","-0.067692","0.028668","-0.039024","38.044695","33.029412","56.424336","0.000000","1.000000","0.000000","1.000000","77.103560","60.174361","<1B USD"
"GMRE PRA","GMRE-A","GMRE","","","8.000000","07/11/2025","9/15/2022","NONE","0.470000","7.50%","25.540000","24.460000","66.88","Reit","","51.000000","","","","","","24.910000","0.450000","-0.630000","25.060000","25.100000","-0.600000","-0.740000","23.380000","26.260000","23.320000","26.260000","24.710000","6.750000","6.580000","10.459900","8.730000","8.390000","6.580000","18.510000","0.451440","8.000000","15.340000","9.470000","0.025836","-0.635332","0.025836","-0.354678","-0.226804","-0.195471","-0.559974","-0.287223","12.066869","32.820097","12.066869","58.078949","-4.803815","-3.414511","218.988259","162.331849","1.060614","45.854479","1.092795","76.484794","58.020536","42.482162","8.692644","8.713266","-0.354678","-0.635332","0.025836","0.025836","0.025836","10.014879","0.025836","10.217362","45.449523","-0.195471","-0.226804","-0.422275","37.257200","33.029412","40.224990","34.269743","45.166920","35.600281","45.536718","50.468452","49.353029","<1B USD"
"GNL PRA","GNL-A","GNL","","","8.000000","07/02/2025","9/12/2022","NONE","0.450000","7.25%","25.750000","16.960000","229.01","Reit","","42.000000","","","","","","22.660000","5.700000","-3.090000","22.100000","21.920000","2.540000","3.370000","19.360000","23.770000","16.420000","23.770000","22.420000","7.880000","6.510000","9.110000","7.280000","7.180000","6.510000","20.120000","1.804599","8.000000","21.160000","12.310000","0.210445","-0.608350","0.210445","-0.135016","0.082418","0.097493","-0.627599","-0.359870","26.835637","35.248509","26.835637","77.848518","4.618177","4.445699","180.530442","142.601725","44.219003","49.238521","67.164375","95.699559","79.286887","70.658597","7.341694","7.775781","-0.135016","-0.608350","0.210445","0.210445","0.210445","10.877254","0.210445","22.815072","56.548514","0.097493","0.082418","0.179911","42.011497","33.029412","46.740742","37.048042","48.747597","38.065593","48.620877","82.030235","74.163612","<1B USD"
"GNL PRB","GNL-B","GNL","","","8.000000","07/02/2025","11/26/2024","NONE","0.430000","6.88%","26.040000","16.010000","229.01","Reit","","42.000000","","","","","","21.420000","5.410000","-4.620000","21.000000","21.050000","2.000000","1.740000","18.680000","24.210000","15.610000","24.210000","21.190000","7.880000","6.510000","9.110000","7.280000","7.180000","6.510000","20.120000","1.804599","8.000000","21.160000","12.310000","0.210445","-0.608350","0.210445","-0.135016","0.082418","0.097493","-0.627599","-0.359870","26.835637","35.248509","26.835637","77.848518","4.618177","4.445699","180.530442","142.601725","44.219003","49.238521","67.164375","95.699559","79.286887","70.658597","7.341694","7.775781","-0.135016","-0.608350","0.210445","0.210445","0.210445","10.877254","0.210445","22.815072","56.548514","0.097493","0.082418","0.179911","42.011497","33.029412","46.740742","37.048042","48.747597","38.065593","48.620877","82.030235","74.163612","<1B USD"
"GNL PRD","GNL-D","GNL","","","8.000000","07/03/2025","3/26/2024","NONE","0.470000","7.50%","","17.920000","229.01","Reit","","43.000000","","","","","","23.360000","5.440000","","22.790000","22.320000","2.510000","4.660000","20.250000","24.470000","16.440000","24.470000","23.110000","7.880000","6.510000","9.110000","7.280000","7.180000","6.510000","20.120000","1.804599","8.000000","21.160000","12.310000","0.210445","-0.608350","0.210445","-0.135016","0.082418","0.097493","-0.627599","-0.359870","26.835637","35.248509","26.835637","77.848518","4.618177","4.445699","180.530442","142.601725","44.219003","49.238521","67.164375","95.699559","79.286887","70.658597","7.341694","7.775781","-0.135016","-0.608350","0.210445","0.210445","0.210445","10.877254","0.210445","22.815072","56.548514","0.097493","0.082418","0.179911","42.011497","33.029412","46.740742","37.048042","48.747597","38.065593","48.620877","82.030235","74.163612","<1B USD"
"GNL PRE","GNL-E","GNL","","","8.000000","07/03/2025","12/15/2025","NONE","0.460000","7.38%","","17.640000","229.01","Reit","","43.000000","","","","","","22.580000","4.940000","","22.430000","22.110000","0.690000","2.120000","20.290000","23.790000","16.100000","23.790000","22.340000","7.880000","6.510000","9.110000","7.280000","7.180000","6.510000","20.120000","1.804599","8.000000","21.160000","12.310000","0.210445","-0.608350","0.210445","-0.135016","0.082418","0.097493","-0.627599","-0.359870","26.835637","35.248509","26.835637","77.848518","4.618177","4.445699","180.530442","142.601725","44.219003","49.238521","67.164375","95.699559","79.286887","70.658597","7.341694","7.775781","-0.135016","-0.608350","0.210445","0.210445","0.210445","10.877254","0.210445","22.815072","56.548514","0.097493","0.082418","0.179911","42.011497","33.029412","46.740742","37.048042","48.747597","38.065593","48.620877","82.030235","74.163612","<1B USD"
"GPMT PRA","GPMT-A","GPMT","NFF","","9.500000","06/30/2025","1/15/2027","NONE","0.440000","7.00%","","","48.41","Reit","","40.000000","","","","","","18.680000","","","17.320000","16.930000","7.860000","10.360000","15.700000","18.720000","15.380000","18.720000","18.440000","2.460000","1.610000","3.660000","3.520000","2.850000","1.610000","15.920000","0.119089","9.500000","18.270000","4.260000","0.527950","-0.845477","0.527950","-0.327869","-0.301136","-0.136842","-0.865353","-0.422535","52.236025","13.907035","52.236025","60.491803","-7.346255","-1.841505","45.322329","125.582602","55.370717","19.498735","84.236639","80.406023","48.203678","48.120905","2.592088","6.967110","-0.327869","-0.845477","0.527950","0.527950","0.527950","12.360428","0.527950","44.481518","37.199419","-0.136842","-0.301136","-0.437978","35.595445","41.764706","37.858921","35.707003","47.019263","30.328377","38.941453","41.951788","54.318189","<1B USD"
"GS PRA","GS-A","GS","FLR","","9.500000","07/24/2025","4/10/2010","NONE","0.340000","3.75%","","","306.83","Bank","","64.000000","","","","","","21.740000","","","22.790000","23.210000","-4.620000","-6.330000","20.840000","24.480000","20.000000","24.480000","21.640000","612.300000","437.370000","672.190000","596.110000","668.150000","177.680000","672.190000","187.872009","9.500000","237.360000","138.410000","2.446083","-0.089097","0.399959","-0.089097","0.027159","-0.083589","1.579626","3.423813","90.000000","81.981285","41.996708","81.981285","3.106149","-0.412726","1148.605158","936.164268","74.837190","1.765367","78.982008","17.594434","73.448650","53.242637","41.348332","45.482238","-0.089097","-0.089097","0.399959","2.446083","2.446083","21.320683","0.399959","35.747414","81.981285","-0.083589","0.027159","-0.056430","89.393600","41.764706","77.648585","76.815512","100.000000","79.135329","100.000000","76.965243","58.828097","<1B USD"
"GS PRC","GS-C","GS","FLR","","9.500000","07/24/2025","5/24/2011","NONE","0.340000","4.00%","","","306.83","Bank","","64.000000","","","","","","22.060000","","","23.360000","23.750000","-5.550000","-7.130000","21.340000","25.030000","20.210000","25.240000","21.960000","612.300000","437.370000","672.190000","596.110000","668.150000","177.680000","672.190000","187.872009","9.500000","237.360000","138.410000","2.446083","-0.089097","0.399959","-0.089097","0.027159","-0.083589","1.579626","3.423813","90.000000","81.981285","41.996708","81.981285","3.106149","-0.412726","1148.605158","936.164268","74.837190","1.765367","78.982008","17.594434","73.448650","53.242637","41.348332","45.482238","-0.089097","-0.089097","0.399959","2.446083","2.446083","21.320683","0.399959","35.747414","81.981285","-0.083589","0.027159","-0.056430","89.393600","41.764706","77.648585","76.815512","100.000000","79.135329","100.000000","76.965243","58.828097","<1B USD"
